,id,predictions
149,90764,13.733493832035823
150,90765,12.669075476597536
151,90766,6.906940926326563
152,90767,15.25635427652061
153,90768,13.836692694590106
154,90769,6.381419182650084
155,90770,10.87930296236317
156,90771,10.477470294991537
157,90772,5.949001685514279
158,90773,8.001593860717751
159,90774,7.564974866606974
160,90775,9.897001640992308
161,90776,7.5382627612148045
162,90777,10.686906735208789
163,90778,10.715097868547094
164,90779,10.207705442975687
165,90780,11.286790969500407
166,90781,8.95756671586861
167,90782,7.592624937041104
168,90783,11.91461597367908
169,90784,7.101694509239508
170,90785,8.26750639681384
171,90786,6.194388372006429
172,90787,9.165615522031784
173,90788,4.435455810979799
174,90789,10.902117288890874
175,90790,9.243514440027099
176,90791,6.651984714482402
177,90792,6.677470889175712
178,90793,6.407457835520343
179,90794,5.933476009240554
180,90795,11.500044924491165
181,90796,11.036190342583641
182,90797,10.96337486875839
183,90798,11.302009885281594
184,90799,7.95101715594614
185,90800,15.838885892020782
186,90801,10.78043033339244
187,90802,7.130435489615382
188,90803,11.363329725911328
189,90804,17.847199173881123
190,90805,9.647384886127545
191,90806,8.980698939294989
192,90807,9.859309782735275
193,90808,10.133224159081974
194,90809,10.830271081444907
195,90810,9.776844756322063
196,90811,9.559466524093201
197,90812,6.038976025537541
198,90813,10.364646629011585
199,90814,7.275268685216976
200,90815,7.13060277569749
201,90816,5.865272165455747
202,90817,10.836559153467416
203,90818,9.395842040119959
204,90819,7.019699000037885
205,90820,6.9055523440148985
206,90821,9.808818090739194
207,90822,6.943250146621772
208,90823,5.6618508543117425
209,90824,12.459432419548445
210,90825,8.224038126662352
211,90826,5.54974161482557
212,90827,4.6834377848114395
213,90828,10.919528374204985
214,90829,11.616457542972881
215,90830,9.897372848774546
216,90831,8.576388329799508
217,90832,8.976459598341691
218,90833,12.843288116245514
219,90834,10.583023614097279
220,90835,9.747348892960632
221,90836,8.639483644364333
222,90837,5.487431216548163
223,90838,12.578155781040488
224,90839,8.242885767237153
225,90840,9.366560357560113
226,90841,10.58091866133495
227,90842,11.607492351541458
228,90843,11.881626523172043
229,90844,12.892370647081188
230,90845,10.424507465585071
231,90846,11.087244990270447
232,90847,6.821260248698014
233,90848,10.944893446254902
234,90849,9.518582967836693
235,90850,8.808594539174697
236,90851,14.621453586507586
237,90852,6.301656614968084
238,90853,11.61926717032573
239,90854,12.603291513953145
240,90855,7.35560752357391
241,90856,8.648603431614792
242,90857,10.47984991905536
243,90858,13.114781574527274
244,90859,11.267946873975282
245,90860,12.045767873239281
246,90861,9.980445056909414
247,90862,12.02100121754305
248,90863,8.875295528848667
249,90864,8.794722566153094
250,90865,13.697952442072156
251,90866,13.869454708948806
252,90867,12.175270334600544
253,90868,12.196897483861513
254,90869,8.369701213515896
255,90870,12.132549496509395
256,90871,10.698929447154935
257,90872,14.103551140214748
258,90873,7.738091187639451
259,90874,13.559109942253873
260,90875,8.643397998658548
261,90876,11.009947729404512
262,90877,8.85532023044141
263,90878,7.839312947025887
264,90879,9.673240525017283
265,90880,8.269768690240639
266,90881,13.137073733937868
267,90882,10.848944046811887
268,90883,10.968381503251175
269,90884,15.01719043586035
270,90885,10.911801161431423
271,90886,12.370131671453393
272,90887,5.470695009797107
273,90888,9.408870342060291
274,90889,13.62404802807719
275,90890,10.434955035184599
276,90891,10.72214873095364
277,90892,9.977160340082758
278,90893,4.723473994639244
279,90894,10.962350838550478
280,90895,11.417990145248925
281,90896,6.616170787070522
282,90897,5.6079616603452855
283,90898,6.053528320643359
284,90899,12.537473127281643
285,90900,11.240847934885842
286,90901,12.935941959428298
287,90902,8.653294578711883
288,90903,6.985715671161638
289,90904,6.982026107459835
290,90905,8.052797821052495
291,90906,7.43485794968817
292,90907,12.141265557208676
293,90908,4.51648963364336
294,90909,13.77357884083445
295,90910,9.675185822344345
296,90911,8.031317972147255
297,90912,14.018970676195371
298,90913,9.31824506831647
299,90914,9.297226104839115
300,90915,7.0535054037044
301,90916,9.263870340992867
302,90917,11.60833252626951
303,90918,7.755633025723233
304,90919,8.293554852312248
305,90920,11.482779302282838
306,90921,6.647947373546309
307,90922,7.959785273246057
308,90923,9.894487117573107
309,90924,9.828806671582434
310,90925,11.403907992666012
311,90926,10.015083473631023
312,90927,11.029224591830591
313,90928,12.83810424833753
314,90929,13.206277476610063
315,90930,10.303094792955866
316,90931,11.49825017292196
317,90932,12.42534357249098
318,90933,12.517558045738204
319,90934,14.276014943700758
320,90935,8.8860929201308
321,90936,10.769546381152885
322,90937,12.407748919893685
323,90938,9.056077938590997
324,90939,8.853913901385873
325,90940,8.260534288196443
326,90941,7.202714543985257
327,90942,5.37109281379365
328,90943,12.105347948225191
329,90944,6.871270120780483
330,90945,9.58474746003677
331,90946,9.536462171060716
332,90947,10.771438556565444
333,90948,11.174015924492679
334,90949,11.285673768495426
335,90950,11.306393008775348
336,90951,10.22295464922103
337,90952,8.310746162139154
338,90953,7.200084120183262
339,90954,10.64066779762014
340,90955,8.80528616001779
341,90956,7.6437479638951755
342,90957,10.093460980250216
343,90958,4.066142236339955
344,90959,7.652996675802082
345,90960,7.031101819800234
346,90961,6.799095821410522
347,90962,11.01454254939518
348,90963,5.530783046606956
349,90964,11.630744142135708
350,90965,6.51362101869121
351,90966,10.694947049890844
352,90967,9.82967772167557
353,90968,13.515624330862813
354,90969,10.401096633247523
355,90970,9.922582958220367
356,90971,7.381788158201191
357,90972,9.860273296906945
358,90973,11.000953184117733
359,90974,8.392960672094365
360,90975,10.485814086449189
361,90976,8.391220904490936
362,90977,8.870144825154908
363,90978,6.383590788307955
364,90979,11.08659294849701
365,90980,9.005050297869264
366,90981,10.897735685407312
367,90982,12.210934091182814
368,90983,4.494410211890705
369,90984,10.356709174920384
370,90985,6.3881456719194025
371,90986,12.275853209780312
372,90987,8.628161700225252
373,90988,7.584916698871989
374,90989,11.51474900792972
375,90990,10.031839066074891
376,90991,7.112029761012184
377,90992,5.2052710713800545
378,90993,9.013047522249696
379,90994,10.868716753157184
380,90995,6.96939504259255
381,90996,13.52211336693599
382,90997,9.99460462292237
383,90998,7.0845366758101145
384,90999,6.057656812445496
385,91000,11.928207299573995
386,91001,7.401172889187155
387,91002,8.566000313620373
388,91003,10.710121172491363
389,91004,9.549224269158179
390,91005,7.835455372682899
391,91006,11.368177228835851
392,91007,8.34923192758215
393,91008,8.113561085036613
394,91009,12.85929238207607
395,91010,10.040684650234898
396,91011,9.909045322144706
397,91012,9.414317039974613
398,91013,10.931420532730701
399,91014,9.445121779895109
400,91015,9.1020800193934
401,91016,7.44255551808597
402,91017,11.255342087728652
403,91018,6.860319268702358
404,91019,11.386285188606648
405,91020,8.136927431249333
406,91021,9.609723415534123
407,91022,8.54485849963483
408,91023,5.9672530827079235
409,91024,7.032058179593228
410,91025,12.699424845378811
411,91026,9.193693413370488
412,91027,7.052908901627158
413,91028,13.626479917905023
414,91029,10.599420960992374
415,91030,9.106664408768527
416,91031,8.793943841786906
417,91032,6.653623613976061
418,91033,5.156159618625325
419,91034,11.693851285235686
420,91035,7.438393655723069
421,91036,12.09934992925055
422,91037,7.08146062733253
423,91038,12.17378856690549
424,91039,11.818841623390453
425,91040,8.820960778593692
426,91041,7.319761137134322
427,91042,10.600365978285312
428,91043,11.6216180129677
429,91044,7.399733004105967
430,91045,7.719681774210255
431,91046,7.530256273696472
432,91047,7.100136791454802
433,91048,10.101992456214816
434,91049,10.861807531996972
435,91050,11.551755105550265
436,91051,8.616407491940285
437,91052,10.348436768610668
438,91053,10.794198908097872
439,91054,8.586666595693927
440,91055,7.62848129330243
441,91056,13.120761764223928
442,91057,12.566944616186563
443,91058,16.19738320247933
444,91059,12.216096591341877
445,91060,10.305122147255364
446,91061,8.190857812201953
447,91062,15.195744474780398
448,91063,8.63795535076239
449,91064,11.308534668566956
450,91065,8.919592342099278
451,91066,9.747181809294549
452,91067,9.002231446772923
453,91068,9.199283691581027
454,91069,8.874191500479363
455,91070,8.541215690320254
456,91071,7.709988963689833
457,91072,5.581228546200178
458,91073,6.081553644519461
459,91074,12.453669287464642
460,91075,7.3557301819758
461,91076,15.211374653581853
462,91077,8.801175453398637
463,91078,6.695855884551612
464,91079,7.183305900428262
465,91080,9.006998084484952
466,91081,7.4823860395121455
467,91082,10.199938469076011
468,91083,10.434772881907518
469,91084,8.065996104395031
470,91085,11.149402749318147
471,91086,10.984388926417772
472,91087,13.482011343474523
473,91088,9.528821434146382
474,91089,10.522764277686793
475,91090,11.03026854896224
476,91091,9.138119639676779
477,91092,10.385959392532115
478,91093,7.270467700643038
479,91094,6.04745059134971
480,91095,8.675075539446148
481,91096,11.230255675931506
482,91097,15.520228988520545
483,91098,6.917852187397286
484,91099,6.925396191628266
485,91100,9.652754429250265
486,91101,12.175199977941222
487,91102,7.9641110601034395
488,91103,8.889941450321686
489,91104,10.265600613824565
490,91105,14.900283570906627
491,91106,11.435068560798404
492,91107,6.570829171678357
493,91108,10.118748070984164
494,91109,12.210713523692261
495,91110,14.856821097251114
496,91111,8.84462234756487
497,91112,7.248585428999079
498,91113,9.375454133458376
499,91114,6.648323240007339
500,91115,11.802477445912647
501,91116,6.129363426665168
502,91117,8.52043323940063
503,91118,6.585712968131968
504,91119,8.055830328489378
505,91120,10.246209583393853
506,91121,9.667453822153993
507,91122,6.614932227798395
508,91123,9.898780073315221
509,91124,12.87973838207578
510,91125,8.305296881312394
511,91126,8.426515683712598
512,91127,6.379468258700113
513,91128,6.807696309326373
514,91129,8.43756108479605
515,91130,9.750396540459537
516,91131,8.140834608923035
517,91132,13.070839406329448
518,91133,10.22598651107437
519,91134,9.669149287034589
520,91135,7.190181880916486
521,91136,10.774600046331342
522,91137,12.698355368032008
523,91138,8.284420629653013
524,91139,8.963928054065477
525,91140,9.121861628785515
526,91141,9.037480635055926
527,91142,10.00221954076224
528,91143,6.559890937249142
529,91144,11.173728899442025
530,91145,11.656651998493436
531,91146,5.949986929245162
532,91147,10.986532945974963
533,91148,13.605998144873622
534,91149,7.563528359338299
535,91150,15.006719850401012
536,91151,11.078481842444603
537,91152,9.919579359504244
538,91153,9.506916432119317
539,91154,7.79176600093385
540,91155,10.396061677973066
541,91156,6.771588401155365
542,91157,10.978067707872997
543,91158,9.440243658598908
544,91159,9.401414242583307
545,91160,8.595594582827802
546,91161,9.57389203523863
547,91162,11.115101130823994
548,91163,6.07248151415829
549,91164,9.195099517736024
550,91165,10.815400954691556
551,91166,9.87782972986314
552,91167,8.914818800363626
553,91168,14.430112601559046
554,91169,9.472708570552692
555,91170,6.9902859028536
556,91171,9.433315886362035
557,91172,9.562459671827526
558,91173,10.68129790978022
559,91174,6.360638755151432
560,91175,10.200073141643239
561,91176,9.932547737001052
562,91177,11.575200083215593
563,91178,5.151818886665326
564,91179,12.318478974574033
565,91180,11.88131168091896
566,91181,9.521285900857794
567,91182,10.983226273540518
568,91183,7.331731691143311
569,91184,6.357327376509606
570,91185,10.809208472239277
571,91186,9.773097694649765
572,91187,9.121757803026517
573,91188,9.055490506553689
574,91189,11.108629135323454
575,91190,5.929943536491974
576,91191,8.698010376708385
577,91192,12.595989456492818
578,91193,8.264317555382181
579,91194,7.682100062541941
580,91195,7.826281583006592
581,91196,8.448417558076095
582,91197,8.126099770586297
583,91198,6.893026161089469
584,91199,7.162426848544355
585,91200,9.885524843552712
586,91201,10.15942356186847
587,91202,11.111996754573013
588,91203,7.153819980628893
589,91204,7.17824012950179
590,91205,16.203222353178813
591,91206,12.508104951240755
592,91207,12.75137175978723
593,91208,10.308545973358102
594,91209,10.282322604880282
595,91210,6.7222324099738024
596,91211,10.411284225303158
597,91212,10.070168082744559
598,91213,6.274502362605244
599,91214,13.739511965774351
600,91215,8.74925611791328
601,91216,5.655813783989677
602,91217,8.52603674368731
603,91218,10.252701687672817
604,91219,10.61627430863182
605,91220,11.063041198302514
606,91221,7.008117644892787
607,91222,11.182914944982635
608,91223,11.892117372440737
609,91224,9.643326144800815
610,91225,12.250486707513371
611,91226,11.70206281229838
612,91227,7.042571597020834
613,91228,9.652555755981949
614,91229,9.991753685365193
615,91230,11.105427995222339
616,91231,11.327232265316523
617,91232,6.877752815844141
618,91233,13.225706154152338
619,91234,7.243556697661855
620,91235,10.159269355073786
621,91236,9.67459432071903
622,91237,7.540549507301354
623,91238,8.393845960195383
624,91239,8.463126162382691
625,91240,8.58055893768832
626,91241,12.889703589980417
627,91242,10.225435590110346
628,91243,12.14552999453715
629,91244,13.293162889457358
630,91245,11.535673089768114
631,91246,6.783920734791937
632,91247,9.332043457427208
633,91248,10.762140665586642
634,91249,10.66001319841417
635,91250,7.427789350144815
636,91251,12.772252171419865
637,91252,11.977967567876957
638,91253,7.6014190846428225
639,91254,6.887500473057631
640,91255,11.390945631158806
641,91256,10.491661952440111
642,91257,7.203495396505214
643,91258,7.927875894347849
644,91259,13.202392411741544
645,91260,9.750704256297618
646,91261,8.73742593484133
647,91262,9.342964177276393
648,91263,6.195855812761945
649,91264,9.077921235332958
650,91265,6.9853243119618575
651,91266,11.341171067700541
652,91267,7.75295076253126
653,91268,7.093697350614979
654,91269,9.419279555729485
655,91270,16.611566128394667
656,91271,6.73851790297649
657,91272,9.207642160850055
658,91273,13.016596455980904
659,91274,10.254549957750353
660,91275,9.68539702018714
661,91276,12.52235299098681
662,91277,11.806555680796315
663,91278,11.410042247415632
664,91279,8.666691517884882
665,91280,8.885967266237712
666,91281,7.528824683415698
667,91282,11.058720096222071
668,91283,9.416573325914207
669,91284,9.797171312742014
670,91285,10.728204077923222
671,91286,8.405202632919186
672,91287,9.318736599691734
673,91288,10.111163864881405
674,91289,9.732643395503045
675,91290,7.2793107958416226
676,91291,7.2654314761603125
677,91292,20.429580843855998
678,91293,12.205980121929038
679,91294,9.378462718062721
680,91295,12.162541843595399
681,91296,8.128598707701515
682,91297,12.501394572517569
683,91298,12.907170051527805
684,91299,7.935086784743776
685,91300,7.356873206376175
686,91301,8.774823759478956
687,91302,9.41166337971906
688,91303,9.880111105298463
689,91304,10.365354754353369
690,91305,11.018392182627332
691,91306,6.050287988181206
692,91307,8.777671125318335
693,91308,11.34428895206888
694,91309,12.064498818800978
695,91310,10.789802271688052
696,91311,8.152179424590505
697,91312,10.867659159845864
698,91313,9.46186699083793
699,91314,6.3461011370656175
700,91315,9.028019195801429
701,91316,7.17644679571865
702,91317,9.717326011369002
703,91318,8.000361367433259
704,91319,6.975925220388284
705,91320,8.567638848312573
706,91321,7.517692142265529
707,91322,4.357475306490261
708,91323,9.107407541237455
709,91324,7.12456741061964
710,91325,7.195868740114084
711,91326,11.006178278677003
712,91327,13.403829410140261
713,91328,11.138749715166577
714,91329,9.347775713554855
715,91330,9.750097814588795
716,91331,9.125911215976306
717,91332,14.684522228971165
718,91333,8.339172536301747
719,91334,10.437264840394716
720,91335,4.82870447191496
721,91336,12.337894239444296
722,91337,10.849472145481604
723,91338,9.417126421180493
724,91339,10.476321798648248
725,91340,7.572366116239327
726,91341,6.158521615444025
727,91342,10.184320914176993
728,91343,7.476959239193172
729,91344,6.79029764160085
730,91345,7.452897645265259
731,91346,7.554092630098645
732,91347,11.250557285970498
733,91348,9.372526984239343
734,91349,10.203106593876582
735,91350,4.71318891697501
736,91351,12.123530186132125
737,91352,9.878414927192365
738,91353,10.346604421417894
739,91354,7.942414731955481
740,91355,7.424446102259349
741,91356,11.136156856153153
742,91357,11.556404468617691
743,91358,16.679061467739725
744,91359,10.481656787457563
745,91360,5.92675180526131
746,91361,9.738854145642605
747,91362,8.384456893367442
748,91363,11.009924720188618
749,91364,7.5602439360879945
750,91365,8.060789429171098
751,91366,10.334699557525052
752,91367,10.566273339521441
753,91368,7.138744514177541
754,91369,9.376956919972201
755,91370,10.7297586802177
756,91371,8.52551046852317
757,91372,7.064003343992264
758,91373,10.659423096460616
759,91374,6.468787034696249
760,91375,9.106442104206579
761,91376,9.100925892445343
762,91377,10.570459892605657
763,91378,11.554940168158751
764,91379,6.963472871261876
765,91380,9.75013647392263
766,91381,11.404607799957747
767,91382,4.841063538087911
768,91383,6.5163768685577015
769,91384,9.173308835097085
770,91385,10.992960303147326
771,91386,9.227390056524705
772,91387,11.179672391196641
773,91388,13.811176745845257
774,91389,6.388470263896068
775,91390,7.82705769838656
776,91391,7.829606533767716
777,91392,11.380561258848527
778,91393,8.821055972804643
779,91394,10.169532952877576
780,91395,9.716436088821746
781,91396,10.330586101385618
782,91397,11.687893971849673
783,91398,12.4605424514308
784,91399,7.701746311127727
785,91400,6.699357880338274
786,91401,10.328592565947252
787,91402,13.086018351080288
788,91403,5.853583320431412
789,91404,9.443962509125193
790,91405,12.383557807621246
791,91406,12.461281408589462
792,91407,7.290858356884096
793,91408,8.542697131265442
794,91409,12.457609769905307
795,91410,8.682266866025898
796,91411,10.86459166301783
797,91412,11.593534720181399
798,91413,9.339497013807868
799,91414,7.8183501040016905
800,91415,9.47955467592387
801,91416,9.382465964468057
802,91417,9.627402657946153
803,91418,11.35019498841558
804,91419,10.835889892227177
805,91420,12.227978290949965
806,91421,9.540105159098186
807,91422,9.818189605807442
808,91423,14.637623240803357
809,91424,7.316283224449759
810,91425,9.96183510749313
811,91426,7.776180578973926
812,91427,9.0938182038038
813,91428,10.394574816380679
814,91429,7.401602762286367
815,91430,12.1140145535493
816,91431,6.606452671109889
817,91432,15.449335492652873
818,91433,6.349641151985311
819,91434,10.373905829533392
820,91435,11.44664021467912
821,91436,11.252319935630874
822,91437,10.690470090482147
823,91438,8.101179071954224
824,91439,11.105371725475214
825,91440,12.143355309328182
826,91441,7.498780442331785
827,91442,10.012220939112886
828,91443,14.136607833710546
829,91444,10.136069697548004
830,91445,9.953574646126164
831,91446,6.828695834813267
832,91447,15.151934685656618
833,91448,6.102380962599367
834,91449,10.343358398011837
835,91450,13.471048343829985
836,91451,12.378792946299539
837,91452,8.693523509119872
838,91453,8.6551228460006
839,91454,10.036290840214766
840,91455,18.017028706479444
841,91456,9.843261004724415
842,91457,6.403907579211034
843,91458,11.189231541605999
844,91459,11.010368799207189
845,91460,10.345890944798384
846,91461,10.152922886593506
847,91462,7.92344169404135
848,91463,12.448446130499615
849,91464,9.139562388671429
850,91465,9.128229208305411
851,91466,10.636748210744747
852,91467,17.6677128690582
853,91468,10.748002266218464
854,91469,12.728051337516257
855,91470,7.055693933558818
856,91471,9.164528380489879
857,91472,4.7346330360739
858,91473,10.00415405636872
859,91474,9.509359553293285
860,91475,10.452135654148798
861,91476,14.367432114882524
862,91477,7.448958699359719
863,91478,8.892099151572161
864,91479,4.957579809244356
865,91480,13.242196948684988
866,91481,12.525602444591353
867,91482,9.674796645084056
868,91483,8.032104657901714
869,91484,6.02586126649314
870,91485,9.614002172414711
871,91486,9.928761960510657
872,91487,9.523302905847732
873,91488,13.151658464933018
874,91489,17.339363026307765
875,91490,10.715537189886021
876,91491,7.244665018087539
877,91492,10.558430946325958
878,91493,7.438378341442164
879,91494,10.829923595681919
880,91495,9.521188738826611
881,91496,11.006358850707876
882,91497,7.809142940249408
883,91498,7.5723336299443424
884,91499,9.427115345721479
885,91500,9.894827132802979
886,91501,10.55576180613097
887,91502,10.558931825149928
888,91503,9.17298187374307
889,91504,7.432522003755116
890,91505,7.999609100744058
891,91506,12.219195415047043
892,91507,9.963072536237531
893,91508,7.878045295715008
894,91509,10.003772377152881
895,91510,11.398366065317141
896,91511,11.414002768160112
897,91512,10.315974698017
898,91513,8.440120229528608
899,91514,8.092229523549976
900,91515,9.097134988721614
901,91516,9.893297784206213
902,91517,5.12203743466726
903,91518,12.22398230846964
904,91519,6.940825789674743
905,91520,6.466338454030028
906,91521,11.764410102275058
907,91522,7.529533872673717
908,91523,10.313932814478315
909,91524,7.103557072328681
910,91525,11.34323037656261
911,91526,7.715148630926864
912,91527,8.481208217233236
913,91528,12.834737192430083
914,91529,7.8186860389388535
915,91530,6.013712282441602
916,91531,10.880839762384522
917,91532,15.950941563382958
918,91533,11.402237544375163
919,91534,9.155420125235151
920,91535,9.059904097072522
921,91536,11.501250779032922
922,91537,12.598864209575739
923,91538,7.926457114762908
924,91539,8.897392119568627
925,91540,11.187208203821115
926,91541,9.143099657005045
927,91542,10.992835131750205
928,91543,16.609186909286333
929,91544,7.938608492262294
930,91545,6.065699920287229
931,91546,11.390827162773679
932,91547,8.798703072033677
933,91548,10.906902558661685
934,91549,8.224152167561032
935,91550,8.69915881930479
936,91551,8.210339068801655
937,91552,9.45769308168475
938,91553,11.209201745224462
939,91554,6.814703157505228
940,91555,8.368963775107458
941,91556,6.213996493718301
942,91557,10.219692384171156
943,91558,14.015080475980062
944,91559,7.692589183981337
945,91560,9.87045757725419
946,91561,9.402435851209196
947,91562,10.364851977942926
948,91563,7.751480902316582
949,91564,9.677697446029281
950,91565,12.056084314223973
951,91566,6.303796646288341
952,91567,10.629981694846347
953,91568,10.989797578112594
954,91569,4.199936039752504
955,91570,10.0739073704266
956,91571,9.445389723927915
957,91572,12.581226404629714
958,91573,7.9975472292104826
959,91574,10.104359739550704
960,91575,9.997429031439815
961,91576,9.140970718658878
962,91577,10.950204416257499
963,91578,8.930470129935022
964,91579,10.615934827429085
965,91580,10.779265051995987
966,91581,10.440761280714533
967,91582,10.051647963323758
968,91583,9.074880036708535
969,91584,9.991686000405052
970,91585,12.417036846928736
971,91586,12.147499700250222
972,91587,6.19720339372046
973,91588,11.918111187688822
974,91589,5.890000083913297
975,91590,10.124661993158659
976,91591,5.818722909752102
977,91592,6.9411375292614865
978,91593,5.980840032351
979,91594,7.97747067467756
980,91595,8.323577244360123
981,91596,7.112135825879717
982,91597,9.39846121461618
983,91598,10.331972777584271
984,91599,11.394536962509726
985,91600,9.173761159856513
986,91601,6.728629843598283
987,91602,10.630429015497457
988,91603,8.331555525685097
989,91604,10.122742799449838
990,91605,9.042736676071822
991,91606,10.30731624003189
992,91607,8.83267353210953
993,91608,7.540314912955191
994,91609,14.258009754697987
995,91610,11.90620463717503
996,91611,8.974737537388766
997,91612,11.534265063606163
998,91613,9.833913258677724
999,91614,11.490750357853793
1000,91615,9.522405609761476
1001,91616,8.440687926791675
1002,91617,5.911582256338839
1003,91618,8.466588135601995
1004,91619,9.333800123188112
1005,91620,6.476524421322714
1006,91621,10.19285708162656
1007,91622,8.211278835792553
1008,91623,15.282111581809804
1009,91624,8.714073923644353
1010,91625,6.155174829294214
1011,91626,9.99503761786248
1012,91627,10.344967355074756
1013,91628,11.000859117842529
1014,91629,10.694541727479798
1015,91630,10.356640900599034
1016,91631,8.834501491574294
1017,91632,9.463768453473802
1018,91633,10.425468881405639
1019,91634,7.774978661147948
1020,91635,9.570943829938862
1021,91636,6.9299073782975045
1022,91637,11.416036596109684
1023,91638,9.177178755378623
1024,91639,9.848406261558365
1025,91640,9.108839965074795
1026,91641,6.065351776850128
1027,91642,11.159163643380822
1028,91643,9.147526202209011
1029,91644,9.115457346956575
1030,91645,5.826860114869092
1031,91646,5.901641618853967
1032,91647,11.75663837513004
1033,91648,8.954898818958299
1034,91649,10.311702234530726
1035,91650,9.201101537150462
1036,91651,8.557161126745548
1037,91652,10.336762188265405
1038,91653,6.684642491480484
1039,91654,6.724303388842365
1040,91655,13.632525300761824
1041,91656,5.663209832113789
1042,91657,7.609092172574886
1043,91658,6.450382722050595
1044,91659,10.144390965568592
1045,91660,10.888635924550456
1046,91661,9.20170566513381
1047,91662,7.404574754642303
1048,91663,4.51558031502421
1049,91664,9.841486458662668
1050,91665,9.375879364918406
1051,91666,15.5965360729003
1052,91667,6.733492695538256
1053,91668,17.18451435421187
1054,91669,10.527346549749348
1055,91670,7.318930073821358
1056,91671,7.305659568068817
1057,91672,7.414356884490322
1058,91673,10.621127241329098
1059,91674,9.891737350731931
1060,91675,9.160749418268503
1061,91676,10.168907763606247
1062,91677,14.365732348613408
1063,91678,6.261536813201948
1064,91679,9.687743853688282
1065,91680,11.77777763420113
1066,91681,10.520288291152479
1067,91682,8.674065287621845
